File Name,ObjectID,GlobalId,type,Name,Description,ObjectType,Floor,Building,Material,Volume (m³),Surface Area (m²),Top Elevation (m),Bottom Elevation (m),Centroid X (m),Centroid Y (m),Centroid Z (m),Min X (m),Max X (m),Min Y (m),Max Y (m),Area,CrossSectionArea,Depth,ExtendToStructure,GrossArea,GrossFootprintArea,GrossSideArea,GrossVolume,Height,IsExternal,Length,LoadBearing,NetArea,NetSideArea,NetVolume,OuterSurfaceArea,Perimeter,PitchAngle,Reference,Slope,Span,TypeDefinition_Basiswand,TypeDefinition_Geländer,TypeDefinition_Geschossdecke,TypeDefinition_NWA_FA_Aussenstütze,TypeDefinition_NWA_FA_Aussenstütze_Attika,TypeDefinition_NWA_FA_Aussenstütze_Attika_Ecke,TypeDefinition_NWA_FA_Aussenstütze_Ecke,TypeDefinition_NWA_FA_FE_Holz-Metall,TypeDefinition_NWA_FA_FE_Holz-Metall_Erweiterung,TypeDefinition_NWA_FA_FE_Holz-Metall_Erweiterung_Oeffenbar,TypeDefinition_NWA_FA_Paneel_Brise-solei-West,TypeDefinition_NWA_FA_Paneel_Brise-solei_tiefer,TypeDefinition_NWA_FA_Paneel_Brise-soleil,TypeDefinition_NWA_FA_Paneel_Brise-soleil-Stütze,TypeDefinition_NWA_FA_Paneel_Brüstung_EG,TypeDefinition_NWA_FA_Paneel_Brüstung_RG,TypeDefinition_NWA_FA_Panel_Einfach,TypeDefinition_NWA_FA_Panel_Fenster,TypeDefinition_NWA_FA_Panel_Schichten,TypeDefinition_NWA_FA_Panel_Schichten_EIngang,TypeDefinition_NWA_FA_Panel_Schichten_HRL,TypeDefinition_NWA_FA_WDM,TypeDefinition_NWA_Holz_Rechteckigestütze,TypeDefinition_NWA_Pfosten_Life-Line,TypeDefinition_NWA_TOR_Rollgitter LKW 1,TypeDefinition_NWA_TOR_Rollgittertor,TypeDefinition_NWA_TOR_Schnelllauftor,TypeDefinition_NWA_TOR_Sektionaltor,TypeDefinition_NWA_TOR_Sektionaltor_Typ 2,TypeDefinition_NWA_TRÄ_Massivholz,TypeDefinition_NW_TUR_DRF_BLZ_1FL,TypeDefinition_NW_TUR_DRF_BLZ_2FL,TypeDefinition_NW_TUR_DRF_GLB_1FL_Fassade,TypeDefinition_NW_TUR_SCH_GLB_2FL_Fassade,TypeDefinition_Rechteckiger Pfosten,Width
temp_input.ifc,142597,2yvODVrcP1SeqdtXXQVV61,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210677,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,127.23,-0.83,1.84,126.93,127.53,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142618,2yvODVrcP1SeqdtXXQVV6A,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210686,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,135.07,-0.83,1.84,134.77,135.37,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142639,2yvODVrcP1SeqdtXXQVV7p,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210695,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,142.91,-0.83,1.84,142.61,143.21,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142660,2yvODVrcP1SeqdtXXQVV8G,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210788,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,29.75,-42.67,1.84,29.45,30.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142681,2yvODVrcP1SeqdtXXQVV9A,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210878,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,37.75,-42.67,1.84,37.45,38.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142702,2yvODVrcP1SeqdtXXQVVAz,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210889,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,45.75,-42.67,1.84,45.45,46.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142723,2yvODVrcP1SeqdtXXQVVAk,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210906,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,53.75,-42.67,1.84,53.45,54.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142744,2yvODVrcP1SeqdtXXQVVAN,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210915,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,61.75,-42.67,1.84,61.45,62.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142765,2yvODVrcP1SeqdtXXQVVAO,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210924,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,69.75,-42.67,1.84,69.45,70.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142786,2yvODVrcP1SeqdtXXQVVAD,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210937,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,77.75,-42.67,1.84,77.45,78.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142807,2yvODVrcP1SeqdtXXQVVBm,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210948,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,85.75,-42.67,1.84,85.45,86.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142828,2yvODVrcP1SeqdtXXQVVBv,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210957,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,93.75,-42.67,1.84,93.45,94.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142849,2yvODVrcP1SeqdtXXQVVBi,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210968,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,101.75,-42.67,1.84,101.45,102.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142870,2yvODVrcP1SeqdtXXQVVBN,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210979,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,118.55,-42.67,1.84,118.25,118.85,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142891,2yvODVrcP1SeqdtXXQVVBQ,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3210990,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,127.23,-42.67,1.84,126.93,127.53,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142912,2yvODVrcP1SeqdtXXQVVBB,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211007,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,135.07,-42.67,1.84,134.77,135.37,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,142933,2yvODVrcP1SeqdtXXQVVCy,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211016,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,000_OK_BP,BAU 15,No material assigned,0.62,21.98,3.17,0.00,142.91,-42.67,1.84,142.61,143.21,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999448,,False,1.13000000000001,,,,0.6203687499999837,0.5084999999999821,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143068,3fCbACjYX4y8BtJT25orxG,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211616,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,0.83,-13.75,12.25,0.08,1.28,-14.05,-13.45,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143090,3fCbACjYX4y8BtJT25orxJ,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211617,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,0.83,-5.75,12.25,0.08,1.28,-6.05,-5.45,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143111,3fCbACjYX4y8BtJT25orxL,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211619,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,5.75,-0.83,12.25,5.45,6.05,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143132,3fCbACjYX4y8BtJT25orxK,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211620,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,13.75,-0.83,12.25,13.45,14.05,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143153,3fCbACjYX4y8BtJT25orxN,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211621,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,21.75,-0.83,12.25,21.45,22.05,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143174,3fCbACjYX4y8BtJT25orxM,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211622,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,29.75,-0.83,12.25,29.45,30.05,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143195,3fCbACjYX4y8BtJT25orxP,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211623,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,37.75,-0.83,12.25,37.45,38.05,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143216,3fCbACjYX4y8BtJT25orxO,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211624,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,45.75,-0.83,12.25,45.45,46.05,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143237,3fCbACjYX4y8BtJT25orxR,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211625,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,53.75,-0.83,12.25,53.45,54.05,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143258,3fCbACjYX4y8BtJT25orxQ,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211626,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,93.75,-0.83,12.25,93.45,94.05,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143279,3fCbACjYX4y8BtJT25orxT,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211627,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,101.75,-0.83,12.25,101.45,102.05,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143300,3fCbACjYX4y8BtJT25orxS,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211628,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,109.75,-0.83,12.25,109.45,110.05,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143321,3fCbACjYX4y8BtJT25orxV,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211629,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,118.55,-0.83,12.25,118.25,118.85,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143342,3fCbACjYX4y8BtJT25orxU,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211630,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,127.23,-0.83,12.25,126.93,127.53,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143363,3fCbACjYX4y8BtJT25orxX,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211631,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,135.07,-0.83,12.25,134.77,135.37,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143384,3fCbACjYX4y8BtJT25orxW,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211632,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,142.91,-0.83,12.25,142.61,143.21,-1.28,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143469,3fCbACjYX4y8BtJT25orxZ,IfcColumn,NWA_FA_Aussenstütze_Ecke:NWA_FA_Aussenstütze_Ecke:3211633,N/A,NWA_FA_Aussenstütze_Ecke:NWA_FA_Aussenstütze_Ecke,002_OK_BP,BAU 15,No material assigned,1.24,43.26,14.38,8.77,150.76,-0.90,12.10,150.45,151.05,-1.50,-0.07,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,1.2431499999999889,0.5084999999999817,,,NWA_FA_Aussenstütze_Ecke,,,,,,,,,NWA_FA_Aussenstütze_Ecke: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143492,3fCbACjYX4y8BtJT25orxY,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211634,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,29.75,-42.67,12.25,29.45,30.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143513,3fCbACjYX4y8BtJT25orxb,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211635,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,37.75,-42.67,12.25,37.45,38.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143534,3fCbACjYX4y8BtJT25orxa,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211636,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,45.75,-42.67,12.25,45.45,46.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143555,3fCbACjYX4y8BtJT25orxd,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211637,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,53.75,-42.67,12.25,53.45,54.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143576,3fCbACjYX4y8BtJT25orxc,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211638,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,61.75,-42.67,12.25,61.45,62.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,143597,3fCbACjYX4y8BtJT25orxf,IfcColumn,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze:3211639,N/A,NWA_FA_Aussenstütze:NWA_FA_Aussenstütze,002_OK_BP,BAU 15,No material assigned,0.90,34.30,14.38,9.08,69.75,-42.67,12.25,69.45,70.05,-43.42,-42.22,,0.0049999999999994675,,,,,,0.005649999999999445,,False,1.1300000000000094,,,,0.8992749999999811,0.5084999999999817,,,NWA_FA_Aussenstütze,,,,,,NWA_FA_Aussenstütze: Pset_ColumnCommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
